uuid,class_name,class_tag,instructors,term,session,start_time,end_time,start_date,end_date,room,addr,days,class_number,course_id,consent,enrolled,description,joint_offerings,q_report,school,department,subject,location,units,course_component,grading_basis,cross_reg,exam/final_deadline,class_capacity,class_notes,course_notes,recommended_prep,course_requirements,waitlist
8061fdac2ef54c338915e7c3b6a5882b,American History Before Columbus,ANTHRO 1080,['Matt Liebmann'],2024 Spring,Full Term,12:00pm,1:15pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w","['M', 'W']",16749,125588,No Consent,,"What happened in America before 1492?  What were the major turning points in Native American history? Why don't we know more about the ancient history of North America?  Anthropology 1080 answers these questions by introducing you to the discipline of North American archaeology. This lecture course will help you to understand how Native American societies developed in the millennia before the European invasion, why American Indian peoples live where they do today, and how their dynamic populations have changed over the course of the past 15,000 years.  In the process you’ll have the opportunity to examine a truly world-class collection of artifacts from the Peabody Museum, allowing you to hold the remains of American history in your own hands and investigate the past with your own eyes.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1080,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Lecture,FAS Letter Graded,Available for Harvard Cross Registration,,No Limit,,,,,
10f5348ed5c04216ae41647933e6e997,Experimental Archaeology,ANTHRO 1084,['Sarah Hlubik'],2023 Fall,Full Term,12:00pm,2:45pm,9/5/2023,12/5/2023,Vanserg 23 (FAS),"https://www.google.com/maps?saddr=Current+Location&daddr=42.379112,-71.113146&dirflg=w",['W'],17310,222157,Instructor,8/18,"This is a lab-based class intended to showcase how experimentation helps to answer archaeological questions. Students will participate in experimental modules, conducting experiments, collecting and analyzing data and writing up short lab reports. Each module will start with a discussion of an issue in archaeology, a question related to that issue. The students will then conduct the experiments and collect the data. Finally, students will learn common methods for data analysis to write up their results. Each module will end with students turning in a final lab report on their findings.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1084,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Laboratory,FAS Letter Graded,Available for Harvard Cross Registration, 12/19/2023 2:00 PM,,,,,,
90af5a99f4324660afa70ff509174f3f,Archaeology of Harvard Yard,ANTHRO 1130,"['Diana Loren', 'Patricia Capone']",2023 Fall,Full Term,12:00pm,2:45pm,9/5/2023,12/5/2023,Vanserg 23 (FAS),"https://www.google.com/maps?saddr=Current+Location&daddr=42.379112,-71.113146&dirflg=w",['Th'],16690,121141,Instructor,14/16,"Archaeological data recovered from Harvard Yard provide a richer and more nuanced view of the 17th through 19th century lives of students and faculty in Harvard Yard, an area that includes the Old College and Harvard Indian College. Students will excavate in Harvard Yard, process and analyze artifacts, and report on the results. Additional topics to be covered include regional historical archaeology, research design, surveying, archival research, stratigraphy, and artifact analysis.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1130,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Lecture,FAS Letter Graded,Available for Harvard Cross Registration, 12/13/2023 2:00 PM,,"Students seeking to enroll in Anthropology 1130 should send a brief statement introducing themselves and their interest in the course to us at pcapone@fas.harvard.eduand dloren@fas.harvard.edu. Please include the following: - Name - Year - Concentration (or prospective concentrations) - Statement of interest in A1130 - Commitment to taking both A1130 (fall) and A1131 (spring). We will conduct a course lottery using these statements. If you have any further questions, please let us know.",,,,
c1e42e37ad254f5b86ed17e8f316111a,Archaeology of Harvard Yard II: Laboratory Methods and Analysis,ANTHRO 1131,"['Diana Loren', 'Patricia Capone']",2024 Spring,Full Term,12:00pm,2:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['Th'],16101,123195,Instructor,0/16,"Open to students who participated in the fall term investigations in Harvard Yard, this course focuses on the detailed analysis of the materials recovered in the excavations, within the context of archival and comparative archaeological and historical research. The analysis will also include an evaluation of the results of the ground-penetrating radar surveys conducted prior to the excavations, as part of the research design for the next season of investigations of the Indian College site.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1131,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Lecture,FAS Letter Graded,Available for Harvard Cross Registration,,,,,"Anthropology 1130, Archaeology of Harvard Yard.",,
117ee14d974840ecad89e19a0e7e0546,Rise of the Sun and Gold Empire: Archaeology of the Central Andes,ANTHRO 1179,['Solsire Cusicanqui Marsano'],2024 Spring,Full Term,9:00am,10:15am,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w","['W', 'F']",20244,223977,Instructor,0/40,"The Central Andes is one of the six cultural areas in the world in which ""civilization"" arose independently, with a history that began more than 10,000 years ago and ended with the Inka Empire. Complex political and economic formations of a state nature emerged as a result of particular historical and social processes in a rich and varied geography. Social events and accomplishments—such as the alteration of landscapes, the domestication of animals and plants, the beginning of the first temples, the development of ancient urbanism, the construction of roads, pottery and metallurgy technologies, among others—will be discussed as we examine the evolution of these societies. The class will combine theoretical and hands-on work analyzing cultural artifacts from the Peabody Museum Collection. The relationship between pre-Hispanic cultures and the traditions that persist to the present day will also be covered in this course. In this way, it seeks to provide students with a critical, updated, and multidisciplinary view of the region's history. The invitation of specialists in the topics is proposed, and the class ends with a tasting of Peruvian cuisine that includes the different ancestral foods and their cultural significance.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1179,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Lecture,,Available for Harvard Cross Registration,,,,,,,
db73538f23cd4b47bacce2e07a08837c,People of the Sun: The Archaeology of Ancient Mexico,ANTHRO 1182,['Bill Fash'],2024 Spring,Full Term,,,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",,16751,109568,No Consent,,"This course provides a broad overview of the archaeology of ancient Mexico and Central America, focusing on the Indigenous cultures of highland Mexico such as the Aztecs and Zapotecs, as well as their predecessors and contemporary descendants. Topics include the origins of food production and early cuisine; development of regional exchange networks; rise of towns, temples, and urbanism; emergence of states and empires; and resilience of Indigenous lifeways through conquest and colonial periods. Peabody Museum collections are incorporated into class discussions and assignments. ",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1182,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Lecture,FAS Letter Graded,Available for Harvard Cross Registration,,No Limit,,,,,
379f8e25b52f47c7a74e952a957e7b1d,Life in the Pleistocene,ANTHRO 1231,['Sarah Hlubik'],2023 Fall,Full Term,9:00am,10:15am,9/5/2023,12/5/2023,Vanserg 23 (FAS),"https://www.google.com/maps?saddr=Current+Location&daddr=42.379112,-71.113146&dirflg=w","['T', 'Th']",17277,221700,Instructor,3/32,"This course will cover the archaeological and hominin record of the Pleistocene. Students will gain an understanding of the biological and geological setting of the time period, with a biogeographic overview of Plio-Pleistocene hominins, including the geological setting of the African continent. The course will focus on the Early and Middle Pleistocene, with some of the developments of the Late Pleistocene archaeological records. The course will focus on how we use archaeological and related sciences to understand how our ancestors in the deep past lived and the theoretical lenses through which we interpret information.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1231,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Lecture,FAS Letter Graded,Available for Harvard Cross Registration, 12/16/2023 9:00 AM,,,,,,
01866027454d4504bd19d459e0d9be35,"Quests for Wisdom: Religious, Moral and Aesthetic Experiences in the Art of Living in Perilous Times",ANTHRO 1400,"['Arthur Kleinman', 'Davíd L. Carrasco', 'Stephanie Paulsell']",2024 Spring,Full Term,3:00pm,5:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['W'],16752,108865,No Consent,,"This is an experimental course taught from the perspectives of anthropology and religious studies intended to be transformative for students and teachers alike. Our goal is to develop, in collaboration with enrolled students, a pedagogy for fostering students’ personal quests for wisdom, through lectures and readings, through extensive conversation, and also through other experiences inside and outside of class, including dramaturgical experiences with film or theater, caregiving, and meditation.
As teachers we are inspired by William James’s conception of knowledge in the University as intended forstrategies needed to live a life of purpose and significance that also contributes to improving the world. In the words of Albert Camus, ""Real generosity toward the future lies in giving all to the present."" Together, we will engage with the problems of danger, uncertainty, failure, and suffering that led the founders of the social sciences and humanities to ask fundamental questions about meaning, imagination, aesthetics, social life and subjective experience. These are the same existential questions that bring ordinary people all over the world, and throughout history, to question commonsense reality in the face of catastrophes and the violenceof everyday life. The many answers to these questions – wisdom that is found in religious, ethical and aesthetic quests, expressions and traditions - are intended to furnish individuals’ art of living with strategies to respond to potential and hope, pain and suffering, to promote healing, and to address concerns about salvation, redemption, or other kinds of moral- emotional transformation.
Together - through discussions, lectures, films, virtual museum visits, readings, and action - we will explore different paths to wisdom, including (1) the youthful quest for truth, beauty and goodness; (2) the affirmation of caregiving for others as the means of applying wisdom to repair and improve the world; 3)suffering and the ordeal of journeying through labyrinths and tests of courage; (4) the discovery of wisdom in teachers and mentors near and far; (5) the process of creative mourning for past losses and shaping new beginnings.",['HDS 3001'],https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1400,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Lecture,FAS Letter Graded,Available for Harvard Cross Registration,,No Limit,,,,,
c02a56df92c649bf87892378e5422d6c,"Religious Dimensions in Human Experience: Apocalypse, Sports, Music, Home, Sacrifice, Medicine",ANTHRO 1475,['Davíd L. Carrasco'],2024 Spring,Full Term,10:30am,11:45am,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w","['M', 'W']",15691,219708,No Consent,,"What is Religion? Why does it show up everywhere? Using archaeology, religious studies and social thought, this course will study the major themes in the history of religions including 'encountering the holy', sports' and ritual', 'crossing borders', 'sacrifice as creation', 'pilgrimage and sacred place', 'suffering and quest for wisdom', 'music and social change', 'violence and cosmic law'. Readings from Native American, African American, Latinx/+, Jewish, Buddhist, Christian, Hindu traditions. Focus on the tension between individual encounters with the holy and the social construction of religion. Readings from Gloria Anzaldua, Toni Morrison, Judith Sherman, Arthur Kleinman, Popul Vuj, Mircea Eliade, Michael D. Jackson. Jointly offered in the Faculty of Arts and Sciences as Anthropology 1475 and Religion 16.","['RELIGION 16', 'HDS 3160']",https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1475,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Lecture,FAS Letter Graded,Available for Harvard Cross Registration,,No Limit,,,,,
90baf914b6064a3aa86164f83c54150a,Ethnographic Research Methods,ANTHRO 1610,['Julia Fierman'],2023 Fall,Full Term,12:00pm,2:45pm,9/5/2023,12/5/2023,Tozzer 203 (FAS),"https://www.google.com/maps?saddr=Current+Location&daddr=42.378566,-71.11482&dirflg=w",['T'],12461,119379,Instructor,,"Taught as part seminar and part practicum, this course introduces undergraduate students to the craft of ethnographic research. Through weekly readings and semester-long practice projects, students critically examine and put to practice key elements of qualitative research methods used by anthropologists. Varied ethnographic assignments allow students to practice skills central to field work: participant observation, taking and organizing field notes, conducting formal and informal interviews, carrying out archival work and artifact analysis, and using audiovisual tools. 
While recognizing the longstanding centrality of ethnographic methods to anthropological scholarship, the course examines critical perspectives that challenge and call for reimagining the discipline’s methodological repertoire – including decolonial, collaborative, community-based, and multimodal approaches. The ethics and politics of ethnographic fieldwork figure prominently in class discussions throughout the semester. 
Course readings include a selection of ethnographic monographs and articles alongside practical guides. The close reading of ethnographic texts during the semester orients students toward detailed examination of each author’s methodological choices and invites consideration of the relationship between ethnographic data and theoretical analysis. In addition to assigned readings, all students are expected to read and comment on portions of each other’s works-in-progress.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1610,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 12/16/2023 2:00 PM,No Limit,,Open to undergraduates only.,,,
88846947d9984890a82b14aa311bc4e7,"The Price of Solidarity: Value, Sacrifice, Capital",ANTHRO 1617,['Julia Fierman'],2024 Spring,Full Term,3:00pm,5:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['W'],14645,218708,No Consent,,"This seminar in social anthropology presents value and the exchange of value as the foundations of economic, social, moral, and political life. The authors we read will argue that the exchange of value(s) between humans creates social solidarity. We are tied to our communities and friends through relationships of debt and expenditure; we give a gift with the expectation of receiving something in return, binding the gift giver and receiver in a social relationship that extends over space and time. For sociologist Marcel Mauss, even gestures of altruism are an attempt to create value and establish (or reinforce) relationships of alliance. We begin the semester with Mauss’s bold contention that no gift is given selflessly; we give in order to receive something in return. Mauss’s The Gift: Forms and Function of Exchange in Archaic Societies is a foundational text of economic social thought; he and the authors who follow him on the syllabus, foreground how social relationships of all sorts are governed by exchange, including relationships between the state and the pensioned worker (Mauss), between friends (Julian Pitt-Rivers), and between members of a community (Roberto Esposito). We then examine the moral and spiritual side of exchange through a close investigation of sacrifice and expenditure through the works of various philosophers, such as Jacques Derrida and Soren Kierkegaard. Ethnographic forays into value supplement these texts and foreground how notions of exchange, obligation, and expenditure guide religious, economic, and political cosmologies across societies. In the last third of the semester we turn to capitalist commodity production and the reified “money-form,” which Karl Marx argues are socially alienating and economically exploitative. We reflect on productions of value in the context of globalized capitalism and neoliberalism.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1617,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 5/06/2024 2:00 PM,No Limit,,,,,
8d13b20c0f8e486dbe22eeb073aebe3c,Making not taking Culture: Australian and First Nations screen culture and activism,ANTHRO 1643,['Jennifer Biddle'],2023 Fall,Full Term,12:00pm,2:45pm,9/5/2023,12/5/2023,14 Story St Conf Rm 4th fl,"https://www.google.com/maps?saddr=Current+Location&daddr=42.373735,-71.122523&dirflg=w",['W'],27199,222988,Instructor,3/15,"The course tracks a contemporary history of visuality ‘by and about Aboriginal people and things’ citing the subtitle of the classic 1993 text by Indigenous Australian anthropologist and cultural activist Marcia Langton (Yiman/Bidjara) as a starting point and key reference.  Set within an emergent trajectory of World cinema and First Nations media production, we examine critical moments and transformations in the social, political and historical contexts of four decades of Australian screen-based culture and practice, from remote communities to silver screens to mobile applications and platforms. The course will feature the vital work of video, satellite television, digital and the phone-made, AI, VR, immersive new media, as well as documentary, narrative and experimental film, from shorts to serials to features. Although the focus is on Australia, the course will place emphasis on transnational and global initiatives, comparisons and networks of Indigenous and First Nations cultural production and media activism across the Americas, the Artic, New Zealand/Aotearoa. Students will be introduced to a broad and interdisciplinary scholarship, reading with and against the canon, from ethnography, film, visual and media studies, to phenomenological, feminist, decolonial and critical Indigenous studies in order to develop conceptual frameworks and media literacies through applied analysis.  Weekly screenings will be built into class timetable and structure. 
In addition to weekly (day) class meetings, the course will feature a series of three to four (TBD) evening-based global time-zone guest screenings and lectures from Australian First Nations artists, curators and academics across a range of course thematic.  ",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1643,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 12/12/2023 2:00 PM,,,"In addition to weekly (day) class meetings, the course will feature a series of three to four (TBC) evening-based global time-zone guest screenings and lectures from First Nations Australian artists, curators and academics across a range of course thematic.",,,
a22661bbdabf418eb4996f3ece45d226,Anthropology of Death and Immortality,ANTHRO 1698,['Anya Bernstein'],2023 Fall,Full Term,6:00pm,8:00pm,9/5/2023,12/5/2023,Tozzer 203 (FAS),"https://www.google.com/maps?saddr=Current+Location&daddr=42.378566,-71.11482&dirflg=w",['M'],17600,109571,No Consent,,"This course explores how different cultures imagine death and the afterlife, drawing on insights from the anthropology of religion, politics, and medical anthropology. Based on readings that range from classical ethnographies of death and dying to contemporary debates on the politics of death, we will discuss cultural theories on what constitutes the moment of death and what happens after, as well as investigate the political lives of dead bodies. The topics covered include conceptualizations of the body and mind, ideas of the spirit world, witchcraft, mortuary rituals, relic veneration, royal and communist corpses, organ donation, end-of-life care, and concepts of biopolitics and bare life.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1698,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 12/14/2023 2:00 PM,No Limit,,,,,
5a9a6456f31140b285028fdd82b7bafc,"The Anthropology of Power: Sovereignty, Hegemony, and Resistance",ANTHRO 1709,['Julia Fierman'],2024 Spring,Full Term,12:00pm,2:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['T'],14646,218709,No Consent,,"What does it mean when we speak of “political power”? We know, from the work of many anthropologists, that power is not a question of the state. The political anthropologist Pierre Clastres wrote about non-state societies with a deep sense of law, tradition, and propriety that actively combat the emergence of a state system. In an age where we feel constantly surveilled, it is clear that power can be invisible, yet palpable; physical force is not necessary to encourage obedience among a population. In other words, power, specifically political power, is quite a complicated manner. At a moment in global history when traditional political paradigms are being increasingly called into question, this seminar asks us to reflect on power and politics from historical and cultural perspectives that broaden our conception of political identity and political participation. By focusing on the themes of sovereignty, hegemony, and resistance, we move away from traditional notions of power as that which is yielded by individual authority figures or state actors—although, we will certainly spend time reflecting on traditional paradigms of sovereignty. Instead, we contemplate the many shapes political power takes in geographically and ideologically diverse contexts. In doing so, the following questions emerge: Why do so many seem willing to kill and die for political causes? What does it mean to have a political identity? Where is the boundary between complicity and resistance? We will approach these questions through a combination of political theory and ethnography that will place political philosophers in conversation with anthropologists with the aim of elucidating the genealogy of shared preoccupations across the disciplines.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1709,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 5/07/2024 9:00 AM,No Limit,,,,,
bfc093a9c52942b38d281e5d9056e791,"What Is Latin America? Politics, Culture, Identity",ANTHRO 1781,['Julia Fierman'],2023 Fall,Full Term,6:00pm,8:45pm,9/5/2023,12/5/2023,Tozzer 203 (FAS),"https://www.google.com/maps?saddr=Current+Location&daddr=42.378566,-71.11482&dirflg=w",['T'],15327,218707,No Consent,,"This seminar focuses on the anthropology of Latin America in the context of late capitalism to understand the political, economic, and cultural consequences of particular modes of production and the social worlds they create. Through the genre of ethnography, we examine these consequences by focusing in on the major thematic foci of anthropologies of Latin America: labor, political economy, illiberal governance, crime and policing, political violence, poverty, and corruption. We will read several texts that address each theme, often providing insight into these topics from different geographical contexts within Latin America. In doing so, we will contemplate what it means to examine Latin America as a discreet region, interrogating the structural similarities that supposedly unite this extremely diverse part of the world, while also noting differences and inconsistencies that are often obscured when we mistakenly consider it to be a homogenous part of the world. We will also understand Latin America, and the academic study of Latin America, in the context of global North-South relations, as we are attentive to how scholarship has both problematized and reinforced the structural inequalities of the North-South binary. At the same time, this course’s focus on Latin America in the context of late capitalism places the provocative texts we will read together in conversation with broader global debates about the effects of globalization and the expansion of neoliberalism on communities across the globe.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1781,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 12/20/2023 2:00 PM,No Limit,,,,,
d44101cf9b1d4ab8a9ac3aa2f421b67e,Sensory Ethnography 1,ANTHRO 1836AR,"['Verena Paravel', 'Lucien Castaing-Taylor']",2024 Spring,Full Term,12:00pm,4:15pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['T'],14557,156390,Instructor,0/10,"An introduction to “sensory ethnography,” a media practice that seeks to rejuvenate and innovate in visual anthropology, cinema, and art.  Students will learn to record and edit video and audio to produce original media works about embodied experience, culture, ecology, political-economy, and history. This is a year-long course that supports students' independent projects through the summer and the following semester.",['AFVS 158AR'],https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1836,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 5/07/2024 9:00 AM,,,"This course is also offered as AFVS 158AR. Students are strongly encouraged to enroll in ANTHRO 1836BR, Sensory Ethnography 2. No previous studio experience necessary.",,,
303651b0af914683b44d1bc17285afca,Sensory Ethnography 2,ANTHRO 1836BR,"['Lucien Castaing-Taylor', 'Verena Paravel']",2024 Spring,Full Term,12:00pm,4:15pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['Th'],14822,122149,Instructor,0/10,"An introduction to “sensory ethnography,” a media practice that seeks to rejuvenate and innovate in visual anthropology, cinema, and art.  Students will learn to record and edit video and audio to produce original media works about embodied experience, culture, ecology, political-economy, and history. This is a year-long course that supports students' independent projects through the summer and the following semester.",['AFVS 158BR'],https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1836,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 5/07/2024 9:00 AM,,,"This is also offered as AFVS 158BR. Students are strongly encouraged to enroll in ANTRO 1836AR, Sensory Ethnography 1. No previous studio experience necessary.",,,
f297696334eb42928c656d183125135d,Sensory Ethnography 3,ANTHRO 1836CR,"['Lucien Castaing-Taylor', 'Verena Paravel']",2023 Fall,Full Term,12:00pm,4:15pm,9/5/2023,12/5/2023,Carpenter B04,"https://www.google.com/maps?saddr=Current+Location&daddr=42.373607,-71.114283&dirflg=w","['T', 'Th']",15573,216514,Instructor,3/10,"Third in a three-term sequence in which students apply media anthropological theory and conduct ethnography using film, video, sound, and/or still photography.",['AFVS 158CR'],https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1836,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 12/13/2023 2:00 PM,,,,,,
87b133a698cd4369804a213ce38bdb4e,Sensory Ethnography 4,ANTHRO 1836DR,"['Lucien Castaing-Taylor', 'Verena Paravel']",2023 Fall,Full Term,9:00am,11:45am,9/5/2023,12/5/2023,Carpenter B04,"https://www.google.com/maps?saddr=Current+Location&daddr=42.373607,-71.114283&dirflg=w",['F'],15574,216515,Instructor,3/10,,['AFVS 158DR'],https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1836,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 12/20/2023 9:00 AM,,,,,,
8abd6af1591a49c98e11e3560e103b83,The Everyday: Ethnographic Visions and Representations,ANTHRO 1851,['Damina Khaira'],2024 Spring,Full Term,6:00pm,8:00pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['T'],16747,222156,Instructor,0/20,"“Sometimes I'm right and I can be wrong My own beliefs are in my song The butcher, the banker, the drummer and then Makes no difference what group I'm in I am everyday people, yeah, yeah” “Everyday People” (1968) by Sly and the Family Stone, later covered by Aretha Franklin (1991) and Arrested Development (1992) In light of the ways in which social forces impact our individual and group behaviors, human daily routine, interactions and life events, to what extent are we “the same/ whatever we do”? This course seeks to understand how and why social thinkers and artists across various fields have long endeavored to conceptualize and represent “everyday life”. In particular, we will be looking at how “everyday life” has served as a methodological tool, a point of analysis and a literary trope in anthropological pursuits. In so doing, our classroom materials will include scholarly and ethnographic readings, as well as works of art, film and literature that seek to understand and represent how daily order and disruption frame individual and collective consciousness and behavior, and how power, labor and sociality construct social structure, action and reproduction. Holding a vision of engaged anthropology and transcending disciplinary boundaries, this course encourages students to observe how their questions and renewed awareness of the everyday informs them in their daily interactions with others and how they perceive the world and their surroundings. Students will also learn ethnography through doing ethnography, and in the process, collaborate on a community-driven classroom archive of everyday lived experiences.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1851,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration,,,,,,,
5db881fee6884bbbb08e39a5c55106f9,Counseling as Colonization? Native American Encounters with the Clinical Psy-ences,ANTHRO 1900,['Joseph Gone'],2024 Spring,Full Term,12:00pm,2:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['M'],14928,208154,Instructor,0/20,"American Indian, First Nations, and other Indigenous communities of the USA and Canada contend with disproportionately high rates of “psychiatric” distress. Many of these communities attribute this distress to their long colonial encounters with European settlers. Concurrently, throughout the 20th century, the disciplines and professions associated with mind, brain, and behavior (e.g., psychiatry, psychology, psychoanalysis) consolidated their authority and influence within mainstream society. These “psy-ences” promote their professional practices (e.g., diagnosis, psychotherapy) as plausible remedies for Indigenous social suffering, but many Indigenous communities remain skeptical of—and resistant to—these clinical approaches, primarily for cultural and political reasons. In this seminar, we will consider whether and how the concepts, categories, tools, and techniques of the mental health professions might be appropriately adapted and/or adopted for use with Indigenous communities in an increasingly globalized world. In recognition of the (post)colonial status of these populations, we will attend closely to alterNative cultural and spiritual approaches that have been identified and promoted by Indigenous people themselves as conducive to healing and wellness. This course is designed for upper-level undergraduate students interested in medical anthropology, professional psychology, pre-medicine, Indigenous studies, and related social and health sciences. Students will participate in regular seminar discussions, write routine responses to assigned readings, and submit major independent research papers addressed to the promotion of Indigenous well-being. Student engagement and exchange during class is essential, so routine attendance and participation are expected throughout the semester.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1900,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 5/10/2024 2:00 PM,,,,,,
bfa3ce1acb8e4c1ab4291b7c655d4603,Care in Critical Times,ANTHRO 1906,['Andrea Wright'],2024 Spring,Full Term,12:00pm,2:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['Th'],16660,216164,Instructor,0/18," 
What is care? How can and do communities mobilize care as a social intervention, political act, and tool for building intimacy, healing, and hope? Now, more than ever, it is imperative that we care for ourselves and our communities, but caring is not an apolitical or individual act and we must analyze the inherent inequalities and social dimensions of what it means to give and receive care. Employing a feminist mode of inquiry and an engaged anthropology approach, this course requires students to not only ask how they might engage in caring acts with their own communities, but to complete a locally based community project that brings care, in all its multifariousness, to the fore. Readings will focus on ethnographic, scholarly, and public-facing works that illustrate how culture, social relations, and systems of power shape the experiences, roles, practices, and interactions of individuals and their communities in the exchange of care.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=ANTHRO+1906,Faculty of Arts & Sciences,Anthropology,Anthropology,Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration,,,,,,,
